[INFO 1635535932.629880500] [kalman_filter_node]: listened simulated state: {position: {x: 1.084141, y: 1.054022, psi: 1.000000}, velocity: {u: 0.999811, v: -0.000129, r: 0.000005}, time: 0.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.558419500] [kalman_filter_node]: published estimated state: {position: {x: 62.071514, y: 19.379110, psi: 0.938023}, velocity: {u: 0.806833, v: -0.543979, r: 0.003011}, time: 67.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.567628100] [kalman_filter_node]: listened simulated state: {position: {x: 62.168720, y: 19.382996, psi: 0.937721}, velocity: {u: 0.806573, v: -0.544820, r: 0.003020}, time: 67.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.568494100] [kalman_filter_node]: published estimated state: {position: {x: 62.168720, y: 19.382996, psi: 0.937721}, velocity: {u: 0.806573, v: -0.544820, r: 0.003020}, time: 67.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.578123100] [kalman_filter_node]: listened simulated state: {position: {x: 62.265953, y: 19.386829, psi: 0.937419}, velocity: {u: 0.806311, v: -0.545661, r: 0.003029}, time: 67.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.579089100] [kalman_filter_node]: published estimated state: {position: {x: 62.265953, y: 19.386829, psi: 0.937419}, velocity: {u: 0.806311, v: -0.545661, r: 0.003029}, time: 67.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.587915100] [kalman_filter_node]: listened simulated state: {position: {x: 62.363213, y: 19.390614, psi: 0.937115}, velocity: {u: 0.806047, v: -0.546502, r: 0.003037}, time: 67.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.588926000] [kalman_filter_node]: published estimated state: {position: {x: 62.363213, y: 19.390614, psi: 0.937115}, velocity: {u: 0.806047, v: -0.546502, r: 0.003037}, time: 67.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.598601000] [kalman_filter_node]: listened simulated state: {position: {x: 62.460499, y: 19.394348, psi: 0.936811}, velocity: {u: 0.805782, v: -0.547343, r: 0.003046}, time: 67.400002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.599633000] [kalman_filter_node]: published estimated state: {position: {x: 62.460499, y: 19.394348, psi: 0.936811}, velocity: {u: 0.805782, v: -0.547343, r: 0.003046}, time: 67.400002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.608530100] [kalman_filter_node]: listened simulated state: {position: {x: 62.557812, y: 19.398033, psi: 0.936506}, velocity: {u: 0.805516, v: -0.548185, r: 0.003055}, time: 67.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.609587200] [kalman_filter_node]: published estimated state: {position: {x: 62.557812, y: 19.398033, psi: 0.936506}, velocity: {u: 0.805516, v: -0.548185, r: 0.003055}, time: 67.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.618639200] [kalman_filter_node]: listened simulated state: {position: {x: 62.655148, y: 19.401667, psi: 0.936200}, velocity: {u: 0.805250, v: -0.549027, r: 0.003064}, time: 67.599998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.619536100] [kalman_filter_node]: published estimated state: {position: {x: 62.655148, y: 19.401667, psi: 0.936200}, velocity: {u: 0.805250, v: -0.549027, r: 0.003064}, time: 67.599998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.629318500] [kalman_filter_node]: listened simulated state: {position: {x: 62.752514, y: 19.405249, psi: 0.935893}, velocity: {u: 0.804984, v: -0.549870, r: 0.003073}, time: 67.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.630268700] [kalman_filter_node]: published estimated state: {position: {x: 62.752514, y: 19.405249, psi: 0.935893}, velocity: {u: 0.804984, v: -0.549870, r: 0.003073}, time: 67.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.639687400] [kalman_filter_node]: listened simulated state: {position: {x: 62.849907, y: 19.408783, psi: 0.935586}, velocity: {u: 0.804718, v: -0.550714, r: 0.003081}, time: 67.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.640518900] [kalman_filter_node]: published estimated state: {position: {x: 62.849907, y: 19.408783, psi: 0.935586}, velocity: {u: 0.804718, v: -0.550714, r: 0.003081}, time: 67.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.649180300] [kalman_filter_node]: listened simulated state: {position: {x: 62.947330, y: 19.412264, psi: 0.935277}, velocity: {u: 0.804451, v: -0.551559, r: 0.003090}, time: 67.900002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.650047100] [kalman_filter_node]: published estimated state: {position: {x: 62.947330, y: 19.412264, psi: 0.935277}, velocity: {u: 0.804451, v: -0.551559, r: 0.003090}, time: 67.900002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.659886500] [kalman_filter_node]: listened simulated state: {position: {x: 63.044777, y: 19.415695, psi: 0.934968}, velocity: {u: 0.804183, v: -0.552403, r: 0.003099}, time: 68.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.661151300] [kalman_filter_node]: published estimated state: {position: {x: 63.044777, y: 19.415695, psi: 0.934968}, velocity: {u: 0.804183, v: -0.552403, r: 0.003099}, time: 68.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.671022900] [kalman_filter_node]: listened simulated state: {position: {x: 63.142250, y: 19.419075, psi: 0.934657}, velocity: {u: 0.803913, v: -0.553249, r: 0.003108}, time: 68.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.672181700] [kalman_filter_node]: published estimated state: {position: {x: 63.142250, y: 19.419075, psi: 0.934657}, velocity: {u: 0.803913, v: -0.553249, r: 0.003108}, time: 68.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.681567600] [kalman_filter_node]: listened simulated state: {position: {x: 63.239754, y: 19.422405, psi: 0.934346}, velocity: {u: 0.803643, v: -0.554094, r: 0.003116}, time: 68.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.682431700] [kalman_filter_node]: published estimated state: {position: {x: 63.239754, y: 19.422405, psi: 0.934346}, velocity: {u: 0.803643, v: -0.554094, r: 0.003116}, time: 68.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.691177800] [kalman_filter_node]: listened simulated state: {position: {x: 63.337284, y: 19.425682, psi: 0.934034}, velocity: {u: 0.803371, v: -0.554940, r: 0.003125}, time: 68.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.692065500] [kalman_filter_node]: published estimated state: {position: {x: 63.337284, y: 19.425682, psi: 0.934034}, velocity: {u: 0.803371, v: -0.554940, r: 0.003125}, time: 68.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.701023800] [kalman_filter_node]: listened simulated state: {position: {x: 63.434841, y: 19.428909, psi: 0.933721}, velocity: {u: 0.803099, v: -0.555787, r: 0.003134}, time: 68.400002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.701839300] [kalman_filter_node]: published estimated state: {position: {x: 63.434841, y: 19.428909, psi: 0.933721}, velocity: {u: 0.803099, v: -0.555787, r: 0.003134}, time: 68.400002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.710643100] [kalman_filter_node]: listened simulated state: {position: {x: 63.532429, y: 19.432083, psi: 0.933407}, velocity: {u: 0.802826, v: -0.556634, r: 0.003143}, time: 68.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.711627300] [kalman_filter_node]: published estimated state: {position: {x: 63.532429, y: 19.432083, psi: 0.933407}, velocity: {u: 0.802826, v: -0.556634, r: 0.003143}, time: 68.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.720872200] [kalman_filter_node]: listened simulated state: {position: {x: 63.630039, y: 19.435205, psi: 0.933093}, velocity: {u: 0.802553, v: -0.557482, r: 0.003152}, time: 68.599998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.721829400] [kalman_filter_node]: published estimated state: {position: {x: 63.630039, y: 19.435205, psi: 0.933093}, velocity: {u: 0.802553, v: -0.557482, r: 0.003152}, time: 68.599998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.731453300] [kalman_filter_node]: listened simulated state: {position: {x: 63.727680, y: 19.438276, psi: 0.932777}, velocity: {u: 0.802278, v: -0.558330, r: 0.003160}, time: 68.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.732614100] [kalman_filter_node]: published estimated state: {position: {x: 63.727680, y: 19.438276, psi: 0.932777}, velocity: {u: 0.802278, v: -0.558330, r: 0.003160}, time: 68.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.741775200] [kalman_filter_node]: listened simulated state: {position: {x: 63.825352, y: 19.441294, psi: 0.932461}, velocity: {u: 0.802003, v: -0.559178, r: 0.003169}, time: 68.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.743240300] [kalman_filter_node]: published estimated state: {position: {x: 63.825352, y: 19.441294, psi: 0.932461}, velocity: {u: 0.802003, v: -0.559178, r: 0.003169}, time: 68.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.752632700] [kalman_filter_node]: listened simulated state: {position: {x: 63.923046, y: 19.444260, psi: 0.932143}, velocity: {u: 0.801726, v: -0.560027, r: 0.003178}, time: 68.900002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.753561200] [kalman_filter_node]: published estimated state: {position: {x: 63.923046, y: 19.444260, psi: 0.932143}, velocity: {u: 0.801726, v: -0.560027, r: 0.003178}, time: 68.900002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.762050800] [kalman_filter_node]: listened simulated state: {position: {x: 64.020775, y: 19.447174, psi: 0.931825}, velocity: {u: 0.801448, v: -0.560876, r: 0.003187}, time: 69.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.763333400] [kalman_filter_node]: published estimated state: {position: {x: 64.020775, y: 19.447174, psi: 0.931825}, velocity: {u: 0.801448, v: -0.560876, r: 0.003187}, time: 69.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.772988600] [kalman_filter_node]: listened simulated state: {position: {x: 64.118523, y: 19.450035, psi: 0.931506}, velocity: {u: 0.801168, v: -0.561726, r: 0.003196}, time: 69.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.774057600] [kalman_filter_node]: published estimated state: {position: {x: 64.118523, y: 19.450035, psi: 0.931506}, velocity: {u: 0.801168, v: -0.561726, r: 0.003196}, time: 69.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.783544000] [kalman_filter_node]: listened simulated state: {position: {x: 64.216309, y: 19.452843, psi: 0.931186}, velocity: {u: 0.800888, v: -0.562576, r: 0.003204}, time: 69.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.784770600] [kalman_filter_node]: published estimated state: {position: {x: 64.216309, y: 19.452843, psi: 0.931186}, velocity: {u: 0.800888, v: -0.562576, r: 0.003204}, time: 69.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.794466100] [kalman_filter_node]: listened simulated state: {position: {x: 64.314117, y: 19.455597, psi: 0.930865}, velocity: {u: 0.800607, v: -0.563426, r: 0.003213}, time: 69.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.795303300] [kalman_filter_node]: published estimated state: {position: {x: 64.314117, y: 19.455597, psi: 0.930865}, velocity: {u: 0.800607, v: -0.563426, r: 0.003213}, time: 69.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.804287900] [kalman_filter_node]: listened simulated state: {position: {x: 64.411957, y: 19.458298, psi: 0.930543}, velocity: {u: 0.800327, v: -0.564278, r: 0.003222}, time: 69.400002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.805273500] [kalman_filter_node]: published estimated state: {position: {x: 64.411957, y: 19.458298, psi: 0.930543}, velocity: {u: 0.800327, v: -0.564278, r: 0.003222}, time: 69.400002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.813805600] [kalman_filter_node]: listened simulated state: {position: {x: 64.509819, y: 19.460947, psi: 0.930220}, velocity: {u: 0.800048, v: -0.565131, r: 0.003231}, time: 69.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.814895400] [kalman_filter_node]: published estimated state: {position: {x: 64.509819, y: 19.460947, psi: 0.930220}, velocity: {u: 0.800048, v: -0.565131, r: 0.003231}, time: 69.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.823591400] [kalman_filter_node]: listened simulated state: {position: {x: 64.607719, y: 19.463541, psi: 0.929897}, velocity: {u: 0.799771, v: -0.565985, r: 0.003240}, time: 69.599998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.824597800] [kalman_filter_node]: published estimated state: {position: {x: 64.607719, y: 19.463541, psi: 0.929897}, velocity: {u: 0.799771, v: -0.565985, r: 0.003240}, time: 69.599998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.834728200] [kalman_filter_node]: listened simulated state: {position: {x: 64.705643, y: 19.466082, psi: 0.929573}, velocity: {u: 0.799495, v: -0.566840, r: 0.003248}, time: 69.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.835583100] [kalman_filter_node]: published estimated state: {position: {x: 64.705643, y: 19.466082, psi: 0.929573}, velocity: {u: 0.799495, v: -0.566840, r: 0.003248}, time: 69.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.845647000] [kalman_filter_node]: listened simulated state: {position: {x: 64.803596, y: 19.468571, psi: 0.929247}, velocity: {u: 0.799219, v: -0.567696, r: 0.003257}, time: 69.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.846621800] [kalman_filter_node]: published estimated state: {position: {x: 64.803596, y: 19.468571, psi: 0.929247}, velocity: {u: 0.799219, v: -0.567696, r: 0.003257}, time: 69.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.855298200] [kalman_filter_node]: listened simulated state: {position: {x: 64.901581, y: 19.471004, psi: 0.928921}, velocity: {u: 0.798943, v: -0.568553, r: 0.003266}, time: 69.900002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.856212000] [kalman_filter_node]: published estimated state: {position: {x: 64.901581, y: 19.471004, psi: 0.928921}, velocity: {u: 0.798943, v: -0.568553, r: 0.003266}, time: 69.900002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.864844800] [kalman_filter_node]: listened simulated state: {position: {x: 64.999596, y: 19.473385, psi: 0.928594}, velocity: {u: 0.798667, v: -0.569411, r: 0.003275}, time: 70.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.865916100] [kalman_filter_node]: published estimated state: {position: {x: 64.999596, y: 19.473385, psi: 0.928594}, velocity: {u: 0.798667, v: -0.569411, r: 0.003275}, time: 70.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.875244200] [kalman_filter_node]: listened simulated state: {position: {x: 65.097641, y: 19.475710, psi: 0.928266}, velocity: {u: 0.798389, v: -0.570268, r: 0.003284}, time: 70.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.876331900] [kalman_filter_node]: published estimated state: {position: {x: 65.097641, y: 19.475710, psi: 0.928266}, velocity: {u: 0.798389, v: -0.570268, r: 0.003284}, time: 70.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.886566800] [kalman_filter_node]: listened simulated state: {position: {x: 65.195717, y: 19.477983, psi: 0.927937}, velocity: {u: 0.798110, v: -0.571126, r: 0.003292}, time: 70.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.887420200] [kalman_filter_node]: published estimated state: {position: {x: 65.195717, y: 19.477983, psi: 0.927937}, velocity: {u: 0.798110, v: -0.571126, r: 0.003292}, time: 70.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.897014600] [kalman_filter_node]: listened simulated state: {position: {x: 65.293823, y: 19.480200, psi: 0.927608}, velocity: {u: 0.797830, v: -0.571984, r: 0.003301}, time: 70.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.898095900] [kalman_filter_node]: published estimated state: {position: {x: 65.293823, y: 19.480200, psi: 0.927608}, velocity: {u: 0.797830, v: -0.571984, r: 0.003301}, time: 70.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.906821800] [kalman_filter_node]: listened simulated state: {position: {x: 65.391953, y: 19.482365, psi: 0.927277}, velocity: {u: 0.797550, v: -0.572843, r: 0.003310}, time: 70.400002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.907846400] [kalman_filter_node]: published estimated state: {position: {x: 65.391953, y: 19.482365, psi: 0.927277}, velocity: {u: 0.797550, v: -0.572843, r: 0.003310}, time: 70.400002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.917467800] [kalman_filter_node]: listened simulated state: {position: {x: 65.490120, y: 19.484474, psi: 0.926946}, velocity: {u: 0.797270, v: -0.573703, r: 0.003319}, time: 70.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.918426000] [kalman_filter_node]: published estimated state: {position: {x: 65.490120, y: 19.484474, psi: 0.926946}, velocity: {u: 0.797270, v: -0.573703, r: 0.003319}, time: 70.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.928415300] [kalman_filter_node]: listened simulated state: {position: {x: 65.588310, y: 19.486528, psi: 0.926613}, velocity: {u: 0.796990, v: -0.574563, r: 0.003327}, time: 70.599998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.929431300] [kalman_filter_node]: published estimated state: {position: {x: 65.588310, y: 19.486528, psi: 0.926613}, velocity: {u: 0.796990, v: -0.574563, r: 0.003327}, time: 70.599998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.938380700] [kalman_filter_node]: listened simulated state: {position: {x: 65.686539, y: 19.488527, psi: 0.926280}, velocity: {u: 0.796710, v: -0.575424, r: 0.003336}, time: 70.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.939879300] [kalman_filter_node]: published estimated state: {position: {x: 65.686539, y: 19.488527, psi: 0.926280}, velocity: {u: 0.796710, v: -0.575424, r: 0.003336}, time: 70.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.951595000] [kalman_filter_node]: listened simulated state: {position: {x: 65.784798, y: 19.490473, psi: 0.925946}, velocity: {u: 0.796430, v: -0.576285, r: 0.003345}, time: 70.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.952503600] [kalman_filter_node]: published estimated state: {position: {x: 65.784798, y: 19.490473, psi: 0.925946}, velocity: {u: 0.796430, v: -0.576285, r: 0.003345}, time: 70.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.962762000] [kalman_filter_node]: listened simulated state: {position: {x: 65.883080, y: 19.492365, psi: 0.925611}, velocity: {u: 0.796147, v: -0.577146, r: 0.003354}, time: 70.900002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.963699800] [kalman_filter_node]: published estimated state: {position: {x: 65.883080, y: 19.492365, psi: 0.925611}, velocity: {u: 0.796147, v: -0.577146, r: 0.003354}, time: 70.900002} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.973644000] [kalman_filter_node]: listened simulated state: {position: {x: 65.981400, y: 19.494200, psi: 0.925275}, velocity: {u: 0.795863, v: -0.578007, r: 0.003363}, time: 71.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.974665700] [kalman_filter_node]: published estimated state: {position: {x: 65.981400, y: 19.494200, psi: 0.925275}, velocity: {u: 0.795863, v: -0.578007, r: 0.003363}, time: 71.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.984198800] [kalman_filter_node]: listened simulated state: {position: {x: 66.079742, y: 19.495981, psi: 0.924939}, velocity: {u: 0.795575, v: -0.578867, r: 0.003371}, time: 71.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.985256800] [kalman_filter_node]: published estimated state: {position: {x: 66.079742, y: 19.495981, psi: 0.924939}, velocity: {u: 0.795575, v: -0.578867, r: 0.003371}, time: 71.099998} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.994711400] [kalman_filter_node]: listened simulated state: {position: {x: 66.178123, y: 19.497707, psi: 0.924601}, velocity: {u: 0.795283, v: -0.579727, r: 0.003380}, time: 71.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535939.995729300] [kalman_filter_node]: published estimated state: {position: {x: 66.178123, y: 19.497707, psi: 0.924601}, velocity: {u: 0.795283, v: -0.579727, r: 0.003380}, time: 71.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535940.005514900] [kalman_filter_node]: listened simulated state: {position: {x: 66.276527, y: 19.499378, psi: 0.924263}, velocity: {u: 0.794989, v: -0.580586, r: 0.003389}, time: 71.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635535940.006522000] [kalman_filter_node]: published estimated state: {position: {x: 66.276527, y: 19.499378, psi: 0.924263}, velocity: {u: 0.794989, v: -0.580586, r: 0.003389}, time: 71.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
