[INFO 1635534939.445213800] [kalman_filter_node]: listened simulated state: {position: {x: 1.084141, y: 1.054022, psi: 1.000000}, velocity: {u: 0.999811, v: -0.000129, r: 0.000005}, time: 0.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.314558400] [kalman_filter_node]: published estimated state: {position: {x: 154.167801, y: 28.946165, psi: 1.238209}, velocity: {u: 0.976350, v: -0.379443, r: -0.002487}, time: 155.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.323457800] [kalman_filter_node]: listened simulated state: {position: {x: 154.272476, y: 28.942158, psi: 1.238458}, velocity: {u: 0.976393, v: -0.379414, r: -0.002487}, time: 155.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.324325400] [kalman_filter_node]: published estimated state: {position: {x: 154.272476, y: 28.942158, psi: 1.238458}, velocity: {u: 0.976393, v: -0.379414, r: -0.002487}, time: 155.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.333322700] [kalman_filter_node]: listened simulated state: {position: {x: 154.377151, y: 28.938128, psi: 1.238707}, velocity: {u: 0.976440, v: -0.379383, r: -0.002487}, time: 155.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.334493600] [kalman_filter_node]: published estimated state: {position: {x: 154.377151, y: 28.938128, psi: 1.238707}, velocity: {u: 0.976440, v: -0.379383, r: -0.002487}, time: 155.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.343578300] [kalman_filter_node]: listened simulated state: {position: {x: 154.481827, y: 28.934076, psi: 1.238955}, velocity: {u: 0.976490, v: -0.379351, r: -0.002487}, time: 155.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.344357300] [kalman_filter_node]: published estimated state: {position: {x: 154.481827, y: 28.934076, psi: 1.238955}, velocity: {u: 0.976490, v: -0.379351, r: -0.002487}, time: 155.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.353391600] [kalman_filter_node]: listened simulated state: {position: {x: 154.586502, y: 28.930002, psi: 1.239204}, velocity: {u: 0.976544, v: -0.379317, r: -0.002486}, time: 155.600006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.354203400] [kalman_filter_node]: published estimated state: {position: {x: 154.586502, y: 28.930002, psi: 1.239204}, velocity: {u: 0.976544, v: -0.379317, r: -0.002486}, time: 155.600006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.363344000] [kalman_filter_node]: listened simulated state: {position: {x: 154.691177, y: 28.925909, psi: 1.239453}, velocity: {u: 0.976601, v: -0.379282, r: -0.002486}, time: 155.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.364362700] [kalman_filter_node]: published estimated state: {position: {x: 154.691177, y: 28.925909, psi: 1.239453}, velocity: {u: 0.976601, v: -0.379282, r: -0.002486}, time: 155.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.373943000] [kalman_filter_node]: listened simulated state: {position: {x: 154.795868, y: 28.921795, psi: 1.239701}, velocity: {u: 0.976659, v: -0.379247, r: -0.002486}, time: 155.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.374907700] [kalman_filter_node]: published estimated state: {position: {x: 154.795868, y: 28.921795, psi: 1.239701}, velocity: {u: 0.976659, v: -0.379247, r: -0.002486}, time: 155.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.384327700] [kalman_filter_node]: listened simulated state: {position: {x: 154.900558, y: 28.917658, psi: 1.239950}, velocity: {u: 0.976718, v: -0.379211, r: -0.002486}, time: 155.899994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.385122400] [kalman_filter_node]: published estimated state: {position: {x: 154.900558, y: 28.917658, psi: 1.239950}, velocity: {u: 0.976718, v: -0.379211, r: -0.002486}, time: 155.899994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.394707400] [kalman_filter_node]: listened simulated state: {position: {x: 155.005249, y: 28.913504, psi: 1.240198}, velocity: {u: 0.976776, v: -0.379176, r: -0.002485}, time: 156.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.395668600] [kalman_filter_node]: published estimated state: {position: {x: 155.005249, y: 28.913504, psi: 1.240198}, velocity: {u: 0.976776, v: -0.379176, r: -0.002485}, time: 156.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.404172600] [kalman_filter_node]: listened simulated state: {position: {x: 155.109940, y: 28.909327, psi: 1.240447}, velocity: {u: 0.976833, v: -0.379141, r: -0.002485}, time: 156.100006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.405181900] [kalman_filter_node]: published estimated state: {position: {x: 155.109940, y: 28.909327, psi: 1.240447}, velocity: {u: 0.976833, v: -0.379141, r: -0.002485}, time: 156.100006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.414963200] [kalman_filter_node]: listened simulated state: {position: {x: 155.214645, y: 28.905128, psi: 1.240695}, velocity: {u: 0.976889, v: -0.379106, r: -0.002485}, time: 156.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.415917100] [kalman_filter_node]: published estimated state: {position: {x: 155.214645, y: 28.905128, psi: 1.240695}, velocity: {u: 0.976889, v: -0.379106, r: -0.002485}, time: 156.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.426659800] [kalman_filter_node]: listened simulated state: {position: {x: 155.319336, y: 28.900909, psi: 1.240944}, velocity: {u: 0.976944, v: -0.379072, r: -0.002485}, time: 156.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.427538800] [kalman_filter_node]: published estimated state: {position: {x: 155.319336, y: 28.900909, psi: 1.240944}, velocity: {u: 0.976944, v: -0.379072, r: -0.002485}, time: 156.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.436006100] [kalman_filter_node]: listened simulated state: {position: {x: 155.424042, y: 28.896671, psi: 1.241192}, velocity: {u: 0.976999, v: -0.379038, r: -0.002484}, time: 156.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.436811000] [kalman_filter_node]: published estimated state: {position: {x: 155.424042, y: 28.896671, psi: 1.241192}, velocity: {u: 0.976999, v: -0.379038, r: -0.002484}, time: 156.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.445632200] [kalman_filter_node]: listened simulated state: {position: {x: 155.528748, y: 28.892410, psi: 1.241441}, velocity: {u: 0.977054, v: -0.379004, r: -0.002484}, time: 156.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.446521100] [kalman_filter_node]: published estimated state: {position: {x: 155.528748, y: 28.892410, psi: 1.241441}, velocity: {u: 0.977054, v: -0.379004, r: -0.002484}, time: 156.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.456860300] [kalman_filter_node]: listened simulated state: {position: {x: 155.633453, y: 28.888128, psi: 1.241689}, velocity: {u: 0.977110, v: -0.378970, r: -0.002484}, time: 156.600006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.457868500] [kalman_filter_node]: published estimated state: {position: {x: 155.633453, y: 28.888128, psi: 1.241689}, velocity: {u: 0.977110, v: -0.378970, r: -0.002484}, time: 156.600006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.466968900] [kalman_filter_node]: listened simulated state: {position: {x: 155.738174, y: 28.883827, psi: 1.241938}, velocity: {u: 0.977165, v: -0.378936, r: -0.002484}, time: 156.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.467759300] [kalman_filter_node]: published estimated state: {position: {x: 155.738174, y: 28.883827, psi: 1.241938}, velocity: {u: 0.977165, v: -0.378936, r: -0.002484}, time: 156.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.477518900] [kalman_filter_node]: listened simulated state: {position: {x: 155.842880, y: 28.879503, psi: 1.242186}, velocity: {u: 0.977221, v: -0.378901, r: -0.002483}, time: 156.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.478349300] [kalman_filter_node]: published estimated state: {position: {x: 155.842880, y: 28.879503, psi: 1.242186}, velocity: {u: 0.977221, v: -0.378901, r: -0.002483}, time: 156.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.486881300] [kalman_filter_node]: listened simulated state: {position: {x: 155.947601, y: 28.875160, psi: 1.242434}, velocity: {u: 0.977277, v: -0.378867, r: -0.002483}, time: 156.899994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.487822800] [kalman_filter_node]: published estimated state: {position: {x: 155.947601, y: 28.875160, psi: 1.242434}, velocity: {u: 0.977277, v: -0.378867, r: -0.002483}, time: 156.899994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.497586200] [kalman_filter_node]: listened simulated state: {position: {x: 156.052322, y: 28.870794, psi: 1.242683}, velocity: {u: 0.977333, v: -0.378833, r: -0.002483}, time: 157.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.498512800] [kalman_filter_node]: published estimated state: {position: {x: 156.052322, y: 28.870794, psi: 1.242683}, velocity: {u: 0.977333, v: -0.378833, r: -0.002483}, time: 157.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.507509400] [kalman_filter_node]: listened simulated state: {position: {x: 156.157043, y: 28.866409, psi: 1.242931}, velocity: {u: 0.977388, v: -0.378799, r: -0.002482}, time: 157.100006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.508375800] [kalman_filter_node]: published estimated state: {position: {x: 156.157043, y: 28.866409, psi: 1.242931}, velocity: {u: 0.977388, v: -0.378799, r: -0.002482}, time: 157.100006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.517120400] [kalman_filter_node]: listened simulated state: {position: {x: 156.261780, y: 28.862003, psi: 1.243179}, velocity: {u: 0.977443, v: -0.378765, r: -0.002482}, time: 157.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.518306400] [kalman_filter_node]: published estimated state: {position: {x: 156.261780, y: 28.862003, psi: 1.243179}, velocity: {u: 0.977443, v: -0.378765, r: -0.002482}, time: 157.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.527145300] [kalman_filter_node]: listened simulated state: {position: {x: 156.366516, y: 28.857574, psi: 1.243427}, velocity: {u: 0.977497, v: -0.378732, r: -0.002482}, time: 157.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.528051800] [kalman_filter_node]: published estimated state: {position: {x: 156.366516, y: 28.857574, psi: 1.243427}, velocity: {u: 0.977497, v: -0.378732, r: -0.002482}, time: 157.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.537298900] [kalman_filter_node]: listened simulated state: {position: {x: 156.471237, y: 28.853127, psi: 1.243675}, velocity: {u: 0.977550, v: -0.378699, r: -0.002482}, time: 157.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.538170700] [kalman_filter_node]: published estimated state: {position: {x: 156.471237, y: 28.853127, psi: 1.243675}, velocity: {u: 0.977550, v: -0.378699, r: -0.002482}, time: 157.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.547626200] [kalman_filter_node]: listened simulated state: {position: {x: 156.575974, y: 28.848658, psi: 1.243924}, velocity: {u: 0.977602, v: -0.378666, r: -0.002481}, time: 157.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.548673900] [kalman_filter_node]: published estimated state: {position: {x: 156.575974, y: 28.848658, psi: 1.243924}, velocity: {u: 0.977602, v: -0.378666, r: -0.002481}, time: 157.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.557097200] [kalman_filter_node]: listened simulated state: {position: {x: 156.680725, y: 28.844166, psi: 1.244172}, velocity: {u: 0.977654, v: -0.378633, r: -0.002481}, time: 157.600006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.557952700] [kalman_filter_node]: published estimated state: {position: {x: 156.680725, y: 28.844166, psi: 1.244172}, velocity: {u: 0.977654, v: -0.378633, r: -0.002481}, time: 157.600006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.567615400] [kalman_filter_node]: listened simulated state: {position: {x: 156.785461, y: 28.839655, psi: 1.244420}, velocity: {u: 0.977706, v: -0.378601, r: -0.002481}, time: 157.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.568504300] [kalman_filter_node]: published estimated state: {position: {x: 156.785461, y: 28.839655, psi: 1.244420}, velocity: {u: 0.977706, v: -0.378601, r: -0.002481}, time: 157.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.576812500] [kalman_filter_node]: listened simulated state: {position: {x: 156.890198, y: 28.835121, psi: 1.244668}, velocity: {u: 0.977757, v: -0.378569, r: -0.002480}, time: 157.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.577619800] [kalman_filter_node]: published estimated state: {position: {x: 156.890198, y: 28.835121, psi: 1.244668}, velocity: {u: 0.977757, v: -0.378569, r: -0.002480}, time: 157.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.587643200] [kalman_filter_node]: listened simulated state: {position: {x: 156.994949, y: 28.830566, psi: 1.244916}, velocity: {u: 0.977808, v: -0.378537, r: -0.002480}, time: 157.899994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.588413900] [kalman_filter_node]: published estimated state: {position: {x: 156.994949, y: 28.830566, psi: 1.244916}, velocity: {u: 0.977808, v: -0.378537, r: -0.002480}, time: 157.899994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.597047400] [kalman_filter_node]: listened simulated state: {position: {x: 157.099701, y: 28.825991, psi: 1.245164}, velocity: {u: 0.977858, v: -0.378506, r: -0.002480}, time: 158.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.598337400] [kalman_filter_node]: published estimated state: {position: {x: 157.099701, y: 28.825991, psi: 1.245164}, velocity: {u: 0.977858, v: -0.378506, r: -0.002480}, time: 158.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.606897700] [kalman_filter_node]: listened simulated state: {position: {x: 157.204453, y: 28.821394, psi: 1.245412}, velocity: {u: 0.977909, v: -0.378474, r: -0.002480}, time: 158.100006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.607718300] [kalman_filter_node]: published estimated state: {position: {x: 157.204453, y: 28.821394, psi: 1.245412}, velocity: {u: 0.977909, v: -0.378474, r: -0.002480}, time: 158.100006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.617276900] [kalman_filter_node]: listened simulated state: {position: {x: 157.309204, y: 28.816776, psi: 1.245660}, velocity: {u: 0.977959, v: -0.378442, r: -0.002479}, time: 158.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.618110200] [kalman_filter_node]: published estimated state: {position: {x: 157.309204, y: 28.816776, psi: 1.245660}, velocity: {u: 0.977959, v: -0.378442, r: -0.002479}, time: 158.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.628399400] [kalman_filter_node]: listened simulated state: {position: {x: 157.413971, y: 28.812136, psi: 1.245908}, velocity: {u: 0.978010, v: -0.378410, r: -0.002479}, time: 158.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.629409700] [kalman_filter_node]: published estimated state: {position: {x: 157.413971, y: 28.812136, psi: 1.245908}, velocity: {u: 0.978010, v: -0.378410, r: -0.002479}, time: 158.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.638651000] [kalman_filter_node]: listened simulated state: {position: {x: 157.518723, y: 28.807476, psi: 1.246156}, velocity: {u: 0.978060, v: -0.378379, r: -0.002479}, time: 158.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.639787900] [kalman_filter_node]: published estimated state: {position: {x: 157.518723, y: 28.807476, psi: 1.246156}, velocity: {u: 0.978060, v: -0.378379, r: -0.002479}, time: 158.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.648970700] [kalman_filter_node]: listened simulated state: {position: {x: 157.623489, y: 28.802794, psi: 1.246403}, velocity: {u: 0.978109, v: -0.378348, r: -0.002479}, time: 158.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.649909600] [kalman_filter_node]: published estimated state: {position: {x: 157.623489, y: 28.802794, psi: 1.246403}, velocity: {u: 0.978109, v: -0.378348, r: -0.002479}, time: 158.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.660822000] [kalman_filter_node]: listened simulated state: {position: {x: 157.728256, y: 28.798090, psi: 1.246651}, velocity: {u: 0.978156, v: -0.378318, r: -0.002478}, time: 158.600006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.662048000] [kalman_filter_node]: published estimated state: {position: {x: 157.728256, y: 28.798090, psi: 1.246651}, velocity: {u: 0.978156, v: -0.378318, r: -0.002478}, time: 158.600006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.671304200] [kalman_filter_node]: listened simulated state: {position: {x: 157.833023, y: 28.793365, psi: 1.246899}, velocity: {u: 0.978201, v: -0.378289, r: -0.002478}, time: 158.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.672087400] [kalman_filter_node]: published estimated state: {position: {x: 157.833023, y: 28.793365, psi: 1.246899}, velocity: {u: 0.978201, v: -0.378289, r: -0.002478}, time: 158.699997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.681588300] [kalman_filter_node]: listened simulated state: {position: {x: 157.937790, y: 28.788618, psi: 1.247147}, velocity: {u: 0.978242, v: -0.378262, r: -0.002478}, time: 158.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.682439500] [kalman_filter_node]: published estimated state: {position: {x: 157.937790, y: 28.788618, psi: 1.247147}, velocity: {u: 0.978242, v: -0.378262, r: -0.002478}, time: 158.800003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.692181400] [kalman_filter_node]: listened simulated state: {position: {x: 158.042557, y: 28.783848, psi: 1.247395}, velocity: {u: 0.978279, v: -0.378236, r: -0.002478}, time: 158.899994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.693281500] [kalman_filter_node]: published estimated state: {position: {x: 158.042557, y: 28.783848, psi: 1.247395}, velocity: {u: 0.978279, v: -0.378236, r: -0.002478}, time: 158.899994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.702588100] [kalman_filter_node]: listened simulated state: {position: {x: 158.147339, y: 28.779057, psi: 1.247642}, velocity: {u: 0.978312, v: -0.378213, r: -0.002477}, time: 159.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.703562500] [kalman_filter_node]: published estimated state: {position: {x: 158.147339, y: 28.779057, psi: 1.247642}, velocity: {u: 0.978312, v: -0.378213, r: -0.002477}, time: 159.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.712619600] [kalman_filter_node]: listened simulated state: {position: {x: 158.252106, y: 28.774242, psi: 1.247890}, velocity: {u: 0.978342, v: -0.378191, r: -0.002477}, time: 159.100006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.713811000] [kalman_filter_node]: published estimated state: {position: {x: 158.252106, y: 28.774242, psi: 1.247890}, velocity: {u: 0.978342, v: -0.378191, r: -0.002477}, time: 159.100006} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.722735700] [kalman_filter_node]: listened simulated state: {position: {x: 158.356873, y: 28.769405, psi: 1.248138}, velocity: {u: 0.978369, v: -0.378170, r: -0.002477}, time: 159.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.723712000] [kalman_filter_node]: published estimated state: {position: {x: 158.356873, y: 28.769405, psi: 1.248138}, velocity: {u: 0.978369, v: -0.378170, r: -0.002477}, time: 159.199997} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.732056100] [kalman_filter_node]: listened simulated state: {position: {x: 158.461655, y: 28.764545, psi: 1.248386}, velocity: {u: 0.978396, v: -0.378149, r: -0.002477}, time: 159.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.732894200] [kalman_filter_node]: published estimated state: {position: {x: 158.461655, y: 28.764545, psi: 1.248386}, velocity: {u: 0.978396, v: -0.378149, r: -0.002477}, time: 159.300003} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.741571300] [kalman_filter_node]: listened simulated state: {position: {x: 158.566422, y: 28.759661, psi: 1.248633}, velocity: {u: 0.978424, v: -0.378129, r: -0.002477}, time: 159.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.742517700] [kalman_filter_node]: published estimated state: {position: {x: 158.566422, y: 28.759661, psi: 1.248633}, velocity: {u: 0.978424, v: -0.378129, r: -0.002477}, time: 159.399994} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.752360300] [kalman_filter_node]: listened simulated state: {position: {x: 158.671204, y: 28.754755, psi: 1.248881}, velocity: {u: 0.978453, v: -0.378107, r: -0.002476}, time: 159.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
[INFO 1635534955.753366600] [kalman_filter_node]: published estimated state: {position: {x: 158.671204, y: 28.754755, psi: 1.248881}, velocity: {u: 0.978453, v: -0.378107, r: -0.002476}, time: 159.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\kalman_filter.py:65)
